"template","docked","uniprot_id","rmsd","template_HeavyAtomCount","template_NHOHCount","template_NOCount","template_RingCount","template_NumHAcceptors","template_NumHDonors","template_NumHeteroAtoms","template_NumRotatableBonds","docked_HeavyAtomCount","docked_NHOHCount","docked_NOCount","docked_RingCount","docked_NumHAcceptors","docked_NumHDonors","docked_NumHeteroAtoms","docked_NumRotatableBonds","mcs_HeavyAtomCount","mcs_NOCount","mcs_RingCount","mcs_NumHeteroAtoms","mcs_template_NHOHCount","mcs_docked_NHOHCount","mcs_template_NumHAcceptors","mcs_docked_NumHAcceptors","mcs_template_NumHDonors","mcs_docked_NumHDonors","mcs_template_NumRotatableBonds","mcs_docked_NumRotatableBonds","ec_tanimoto_similarity","fc_tanimoto_similarity"
"1KTS_C24","3F68_91U","P00734",7.667,37,4,10,4,8,3,10,12,30,2,6,3,3,2,7,8,19,3,0,3,1,2,3,0,1,2,4,8,0.107981220657277,0.151219512195122
"1KTS_C24","2JH0_701","P00734",5.608,37,4,10,4,8,3,10,12,29,1,8,3,6,1,11,7,11,3,0,3,1,1,3,0,1,1,3,4,0.0754716981132075,0.151515151515152
"1KTS_C24","2C8W_C7M","P00734",4.852,37,4,10,4,8,3,10,12,37,6,10,4,8,5,12,12,9,1,0,1,0,1,0,0,0,1,3,3,0.170403587443946,0.23696682464455
"1KTS_C24","1YPG_UIR","P00734",5.732,37,4,10,4,8,3,10,12,34,3,7,7,5,2,7,5,20,3,0,3,0,0,2,2,0,0,7,4,0.159817351598174,0.233009708737864
"1KTS_C24","1C5O_BAM","P00734",6.04,37,4,10,4,8,3,10,12,9,4,2,1,0,2,2,1,8,1,1,1,0,1,0,0,0,1,2,1,0.104895104895105,0.128571428571429
"1KTS_C24","2ZF0_51U","P00734",7.679,37,4,10,4,8,3,10,12,27,3,5,3,3,2,5,7,20,3,0,3,1,2,3,1,1,2,5,7,0.170103092783505,0.240437158469945
"1KTS_C24","1AE8_AZL","P00734",7.449,37,4,10,4,8,3,10,12,30,5,9,2,6,4,9,13,15,3,0,3,0,1,2,1,0,1,3,5,0.151219512195122,0.191919191919192
"1KTS_C24","2C8Z_C2A","P00734",6.884,37,4,10,4,8,3,10,12,9,2,1,1,1,1,2,1,8,1,1,1,0,1,0,1,0,1,2,1,0.0816326530612245,0.111888111888112
"1KTS_C24","1ZGI_382","P00734",2.618,37,4,10,4,8,3,10,12,32,2,8,5,8,2,10,7,21,4,0,4,1,1,3,4,1,1,6,7,0.136363636363636,0.219512195121951
"1KTS_C24","2C8X_C5M","P00734",9.324,37,4,10,4,8,3,10,12,35,3,6,3,5,3,8,11,13,1,1,1,0,1,0,1,0,1,3,5,0.162790697674419,0.262626262626263
"1KTS_C24","1BCU_PRL","P00734",8.366,37,4,10,4,8,3,10,12,16,4,3,3,3,2,3,0,15,3,0,3,0,2,2,3,0,2,3,0,0.130952380952381,0.172839506172839
"1KTS_C24","1C5N_ESI","P00734",9.155,37,4,10,4,8,3,10,12,13,4,2,2,1,2,4,1,8,1,0,1,1,1,1,0,1,1,2,1,0.0943396226415094,0.137254901960784
"1KTS_C24","1MU8_CDB","P00734",11.5,37,4,10,4,8,3,10,12,32,4,8,3,5,2,11,8,15,3,0,3,1,1,3,2,1,1,4,4,0.169082125603865,0.198019801980198
"1KTS_C24","1BHX_R56","P00734",7.753,37,4,10,4,8,3,10,12,31,6,10,3,6,5,12,10,13,3,0,3,1,2,3,0,1,2,3,5,0.127358490566038,0.189054726368159
"1KTS_C24","3SI3_B03","P00734",4.128,37,4,10,4,8,3,10,12,26,3,6,3,4,2,6,7,19,3,0,3,1,2,3,1,1,2,4,7,0.185185185185185,0.28735632183908
"1KTS_C24","4UFG_D6J","P00734",5.699,37,4,10,4,8,3,10,12,39,5,9,3,5,4,10,14,19,3,0,3,1,2,2,0,1,2,6,9,0.253588516746411,0.29064039408867
"1KTS_C24","1D4P_BPP","P00734",7.43,37,4,10,4,8,3,10,12,27,4,5,4,2,2,5,5,12,1,0,1,0,0,0,0,0,0,5,4,0.135,0.164102564102564
"1KTS_C24","2ZDA_32U","P00734",7.959,37,4,10,4,8,3,10,12,29,7,7,3,3,4,7,8,19,3,0,3,1,2,2,0,1,2,6,8,0.196891191709845,0.248648648648649
"1KTS_C24","3BIU_10U","P00734",2.777,37,4,10,4,8,3,10,12,27,5,7,3,4,4,7,8,21,4,0,4,1,2,3,2,1,2,6,7,0.171875,0.216216216216216
"1KTS_C24","1C1W_BAH","P00734",5.355,37,4,10,4,8,3,10,12,27,12,10,4,4,8,10,4,12,3,2,3,0,2,2,1,0,2,3,2,0.154639175257732,0.197860962566845
"1KTS_C24","1YPK_CCR","P00734",9.337,37,4,10,4,8,3,10,12,42,6,12,3,7,5,13,13,14,2,0,2,0,0,1,1,0,0,6,4,0.186666666666667,0.213636363636364
"1KTS_C24","1D3P_BT3","P00734",11.212,37,4,10,4,8,3,10,12,39,1,6,6,7,1,7,11,11,1,0,1,0,0,0,1,0,0,5,1,0.135802469135802,0.237668161434978
"1KTS_C24","3QX5_02P","P00734",7.107,37,4,10,4,8,3,10,12,28,3,6,3,3,2,7,7,19,3,0,3,1,2,3,1,1,2,4,7,0.155778894472362,0.204188481675393
"1KTS_C24","1SL3_170","P00734",8.326,37,4,10,4,8,3,10,12,37,2,12,4,10,2,16,9,14,3,0,3,1,1,3,2,1,1,3,4,0.165178571428571,0.186363636363636
"1KTS_C24","1AFE_ALZ","P00734",8.673,37,4,10,4,8,3,10,12,24,4,7,2,5,3,7,10,9,3,0,3,0,1,2,1,0,1,2,2,0.136125654450262,0.198895027624309
"1KTS_C24","1ZGV_501","P00734",7.649,37,4,10,4,8,3,10,12,24,2,6,3,6,2,7,6,11,2,0,2,0,1,1,2,0,1,3,4,0.136125654450262,0.192307692307692
"1KTS_C24","3SHC_B01","P00734",5.357,37,4,10,4,8,3,10,12,27,3,6,3,4,2,7,7,19,3,0,3,1,2,3,1,1,2,4,7,0.170103092783505,0.247252747252747
"1KTS_C24","5AHG_Y4L","P00734",4.919,37,4,10,4,8,3,10,12,14,1,4,1,2,1,6,3,7,1,1,1,0,1,1,0,0,1,0,1,0.123376623376623,0.123376623376623
"1KTS_C24","1YPE_UIP","P00734",3.619,37,4,10,4,8,3,10,12,33,3,7,6,5,2,7,5,20,3,0,3,0,0,2,2,0,0,7,4,0.179245283018868,0.243781094527363
"1KTS_C24","1NZQ_162","P00734",10.163,37,4,10,4,8,3,10,12,33,6,10,3,7,5,10,11,20,5,0,5,3,4,4,3,3,4,5,9,0.14622641509434,0.215
"1KTS_C24","4UD9_FQI","P00734",4.064,37,4,10,4,8,3,10,12,9,2,2,1,2,1,4,1,7,2,0,2,0,1,1,1,0,1,2,1,0.0758620689655172,0.0909090909090909
"1KTS_C24","2C93_C4M","P00734",4.995,37,4,10,4,8,3,10,12,27,4,6,2,5,3,7,8,8,1,0,1,0,1,1,0,0,1,1,5,0.140625,0.216666666666667
"1KTS_C24","1OYT_FSN","P00734",2.982,37,4,10,4,8,3,10,12,30,4,6,5,3,2,7,4,18,3,0,3,0,0,2,2,0,0,5,3,0.151960784313725,0.223958333333333
"1KTS_C24","2ZDV_37U","P00734",9.252,37,4,10,4,8,3,10,12,27,3,5,3,3,2,6,7,19,3,0,3,1,2,3,1,1,2,4,7,0.164102564102564,0.240437158469945
"1KTS_C24","4UDW_N6L","P00734",6.756,37,4,10,4,8,3,10,12,28,3,5,3,3,2,7,7,19,3,0,3,1,2,3,1,1,2,4,7,0.161616161616162,0.223404255319149
"1KTS_C24","1GHV_120","P00734",6.55,37,4,10,4,8,3,10,12,19,6,6,3,2,4,6,2,14,3,0,3,0,3,2,0,0,3,3,2,0.157894736842105,0.157894736842105
"1KTS_C24","1GHW_BMZ","P00734",6.842,37,4,10,4,8,3,10,12,19,6,5,3,2,4,5,2,14,2,1,2,0,2,1,0,0,2,3,2,0.178571428571429,0.18562874251497
"1KTS_C24","1MU6_CDA","P00734",11.255,37,4,10,4,8,3,10,12,31,2,8,3,7,2,11,8,15,3,0,3,1,1,3,3,1,1,3,5,0.189054726368159,0.231958762886598
"1KTS_C24","1RIW_OSC","P00734",9.756,37,4,10,4,8,3,10,12,45,7,11,5,6,6,11,13,24,4,0,4,1,2,3,1,1,2,7,10,0.150793650793651,0.203319502074689
"1KTS_C24","1O0D_163","P00734",7.009,37,4,10,4,8,3,10,12,33,6,10,3,7,5,10,11,20,4,0,4,1,2,3,2,1,2,6,8,0.157142857142857,0.215
"1KTS_C24","5AFZ_UET","P00734",2.577,37,4,10,4,8,3,10,12,36,6,9,3,5,5,10,12,19,3,0,3,1,3,2,0,1,3,6,8,0.237864077669903,0.281407035175879
"1KTS_C24","1WBG_L03","P00734",5.647,37,4,10,4,8,3,10,12,14,1,3,2,3,1,5,2,10,2,1,2,0,1,1,1,0,1,3,1,0.0920245398773006,0.0987654320987654
"1KTS_C24","2CN0_F25","P00734",8.53,37,4,10,4,8,3,10,12,32,4,5,5,4,2,8,5,19,3,0,3,0,0,2,2,0,0,6,4,0.111111111111111,0.2
"1KTS_C24","6ROT_KDQ","P00734",7.08,37,4,10,4,8,3,10,12,32,3,8,3,5,3,10,10,16,4,0,4,1,2,3,1,1,2,5,6,0.157142857142857,0.221105527638191
"1KTS_C24","2C8Y_C3M","P00734",7.197,37,4,10,4,8,3,10,12,26,4,5,3,4,3,6,7,8,1,0,1,0,1,1,1,0,1,1,4,0.160621761658031,0.237569060773481
"1KTS_C24","3P17_99P","P00734",4.922,37,4,10,4,8,3,10,12,26,3,6,3,4,2,6,7,19,4,0,4,2,2,3,2,2,2,5,7,0.160621761658031,0.258426966292135
"1KTS_C24","5AFY_WCE","P00734",7.135,37,4,10,4,8,3,10,12,10,2,2,1,1,1,3,1,9,2,1,2,0,1,1,1,0,1,2,1,0.110344827586207,0.110344827586207
"1KTS_C24","1O2G_696","P00734",6.19,37,4,10,4,8,3,10,12,25,5,4,4,1,3,4,3,14,2,1,2,0,2,1,0,0,2,3,2,0.175531914893617,0.188172043010753
"1KTS_C24","1SB1_165","P00734",9.07,37,4,10,4,8,3,10,12,39,4,9,5,7,3,11,10,20,4,0,4,1,2,3,2,1,2,7,6,0.157446808510638,0.219730941704036
"1KTS_C24","3EGK_M18","P00734",9.784,37,4,10,4,8,3,10,12,28,1,7,2,5,1,8,10,10,2,0,2,1,1,2,0,1,1,3,4,0.135678391959799,0.183246073298429
"1KTS_C24","3SHA_P97","P00734",4.367,37,4,10,4,8,3,10,12,27,3,6,3,4,2,7,7,19,4,0,4,2,2,3,2,2,2,5,7,0.158163265306122,0.233695652173913
"1KTS_C24","2C90_C1M","P00734",3.943,37,4,10,4,8,3,10,12,12,0,4,2,4,0,5,1,9,2,1,2,0,0,2,2,0,0,0,1,0.0886075949367089,0.0886075949367089
"1KTS_C24","1D3D_BZT","P00734",11.348,37,4,10,4,8,3,10,12,38,1,4,6,5,1,6,9,12,1,1,1,0,0,0,1,0,0,6,2,0.129166666666667,0.226244343891403
"1KTS_C24","2UUK_897","P00734",8.29,37,4,10,4,8,3,10,12,33,2,7,2,5,2,7,12,15,3,1,3,0,0,2,2,0,0,6,6,0.170731707317073,0.243523316062176
"1KTS_C24","2UUJ_896","P00734",8.115,37,4,10,4,8,3,10,12,26,1,5,2,4,1,5,9,13,2,1,2,0,0,1,1,0,0,5,4,0.159574468085106,0.252873563218391
"1KTS_C24","3SV2_P05","P00734",4.807,37,4,10,4,8,3,10,12,26,3,6,3,4,2,6,7,18,3,0,3,1,1,2,1,1,1,8,7,0.166666666666667,0.244444444444444
"1KTS_C24","2JH6_894","P00734",5.796,37,4,10,4,8,3,10,12,28,1,8,3,6,1,11,8,11,2,0,2,1,0,2,0,1,0,3,3,0.0761904761904762,0.153061224489796
"1KTS_C24","1NM6_L86","P00734",8.905,37,4,10,4,8,3,10,12,36,4,8,4,7,4,9,2,15,3,0,3,1,2,2,2,1,2,8,0,0.127118644067797,0.242990654205608
"1KTS_C24","1AIX_T19","P00734",7.26,37,4,10,4,8,3,10,12,42,4,9,4,7,4,10,13,16,3,0,3,1,2,3,1,1,2,4,8,0.164556962025316,0.26605504587156
"1KTS_C24","3DA9_44U","P00734",7.578,37,4,10,4,8,3,10,12,28,3,5,3,3,2,5,8,16,3,0,3,1,2,3,1,1,2,4,7,0.16243654822335,0.251366120218579
"1KTS_C24","1A4W_QWE","P00734",13.099,37,4,10,4,8,3,10,12,42,6,11,4,7,4,13,15,19,5,0,5,0,2,4,2,0,2,6,11,0.172995780590717,0.241071428571429
"1KTS_C24","3QTV_06P","P00734",5.295,37,4,10,4,8,3,10,12,27,3,6,3,3,2,6,7,17,3,0,3,1,2,3,1,1,2,4,7,0.158974358974359,0.21505376344086
"3BIU_10U","3QTO_10P","P00734",3.094,27,5,7,3,4,4,7,8,27,3,6,3,3,2,6,7,18,5,1,5,2,2,3,3,2,2,6,5,0.297297297297297,0.411764705882353
"3BIU_10U","1C1V_BAB","P00734",5.449,27,5,7,3,4,4,7,8,25,11,8,4,1,6,8,4,12,2,0,2,2,2,0,0,2,2,4,3,0.107784431137725,0.114457831325301
"3BIU_10U","3C1K_T15","P00734",1.631,27,5,7,3,4,4,7,8,38,3,11,3,8,3,12,11,16,5,0,5,2,2,3,3,2,2,6,5,0.12,0.185185185185185
"3BIU_10U","1C1U_BAI","P00734",4.576,27,5,7,3,4,4,7,8,22,5,6,4,3,4,6,3,13,3,0,3,3,2,1,2,3,2,4,3,0.127388535031847,0.134615384615385
"3BIU_10U","1K22_MEL","P00734",3.238,27,5,7,3,4,4,7,8,31,6,9,3,5,5,9,10,23,7,1,7,4,4,4,4,4,4,8,9,0.5546875,0.644628099173554
"3BIU_10U","1ZRB_062","P00734",3.814,27,5,7,3,4,4,7,8,35,4,8,5,5,3,9,6,19,4,1,4,1,1,2,2,1,1,6,6,0.233333333333333,0.321428571428571
"3BIU_10U","3QWC_98P","P00734",3.888,27,5,7,3,4,4,7,8,28,3,6,3,3,2,7,7,18,5,1,5,2,2,3,3,2,2,6,5,0.274509803921569,0.392857142857143
"3BIU_10U","1MUE_CDD","P00734",1.853,27,5,7,3,4,4,7,8,32,2,8,3,6,2,12,8,23,5,1,5,2,2,3,4,2,2,7,8,0.106951871657754,0.156424581005587
"3BIU_10U","1Z71_L17","P00734",2.51,27,5,7,3,4,4,7,8,33,2,7,3,4,2,11,8,14,2,1,2,1,1,1,1,1,1,3,4,0.0885416666666667,0.14207650273224
"3BIU_10U","4YES_45S","P00734",2.66,27,5,7,3,4,4,7,8,26,4,6,3,3,3,7,6,24,5,1,5,2,2,3,2,2,2,8,6,0.291666666666667,0.347826086956522
"3BIU_10U","5AF9_SJR","P00734",6.046,27,5,7,3,4,4,7,8,17,1,4,2,3,1,4,3,14,2,1,2,1,1,0,1,1,1,3,2,0.124087591240876,0.140740740740741
"3BIU_10U","1TA2_176","P00734",3.37,27,5,7,3,4,4,7,8,34,3,5,4,3,2,7,8,19,5,2,5,2,2,3,3,2,2,6,5,0.232954545454545,0.347826086956522
"3BIU_10U","1KTT_C02","P00734",7.514,27,5,7,3,4,4,7,8,30,4,7,4,5,3,8,6,15,2,0,2,1,0,0,2,1,0,4,3,0.183431952662722,0.204819277108434
"3BIU_10U","1KTS_C24","P00734",4.21,27,5,7,3,4,4,7,8,37,4,10,4,8,3,10,12,21,4,0,4,2,1,2,3,2,1,7,6,0.171875,0.216216216216216
"3BIU_10U","2JH5_895","P00734",10.722,27,5,7,3,4,4,7,8,28,1,8,3,6,1,11,7,14,5,0,5,2,1,3,2,2,1,6,4,0.123529411764706,0.232258064516129
"3BIU_10U","3DUX_64U","P00734",2.001,27,5,7,3,4,4,7,8,27,3,5,3,3,2,6,7,19,5,2,5,2,2,3,3,2,2,6,5,0.391304347826087,0.511811023622047
"3BIU_10U","1W7G_MIU","P00734",6.466,27,5,7,3,4,4,7,8,34,7,10,2,6,4,14,13,14,2,0,2,1,0,0,1,1,0,5,8,0.130434782608696,0.283950617283951
"3BIU_10U","3F68_91U","P00734",2.324,27,5,7,3,4,4,7,8,30,2,6,3,3,2,7,8,21,5,2,5,2,2,3,2,2,2,7,6,0.376712328767123,0.456521739130435
"3BIU_10U","2ZC9_22U","P00734",2.563,27,5,7,3,4,4,7,8,27,3,5,3,3,2,6,7,19,5,2,5,2,2,3,3,2,2,6,5,0.306122448979592,0.422222222222222
"3BIU_10U","2JH0_701","P00734",9.049,27,5,7,3,4,4,7,8,29,1,8,3,6,1,11,7,14,5,0,5,2,1,3,2,2,1,6,4,0.128654970760234,0.229299363057325
"3BIU_10U","2C8W_C7M","P00734",3.923,27,5,7,3,4,4,7,8,37,6,10,4,8,5,12,12,9,1,0,1,1,1,0,0,1,1,2,5,0.0813397129186603,0.170984455958549
"3BIU_10U","1TA6_177","P00734",3.018,27,5,7,3,4,4,7,8,33,4,8,3,5,3,9,10,19,5,2,5,2,2,3,3,2,2,6,5,0.325,0.403973509933775
"3BIU_10U","1YPG_UIR","P00734",1.295,27,5,7,3,4,4,7,8,34,3,7,7,5,2,7,5,16,3,1,3,3,2,1,2,3,2,4,2,0.230337078651685,0.303571428571428
"3BIU_10U","1C5O_BAM","P00734",0.678,27,5,7,3,4,4,7,8,9,4,2,1,0,2,2,1,8,1,1,1,1,1,0,0,1,1,1,1,0.0982142857142857,0.149532710280374
"3BIU_10U","2ZF0_51U","P00734",6.634,27,5,7,3,4,4,7,8,27,3,5,3,3,2,5,7,19,5,2,5,2,2,3,3,2,2,6,5,0.306122448979592,0.443609022556391
"3BIU_10U","1AE8_AZL","P00734",4.486,27,5,7,3,4,4,7,8,30,5,9,2,6,4,9,13,15,4,0,4,1,1,2,2,1,1,4,6,0.225609756097561,0.36734693877551
"3BIU_10U","2C8Z_C2A","P00734",1.813,27,5,7,3,4,4,7,8,9,2,1,1,1,1,2,1,8,1,1,1,1,1,0,1,1,1,1,1,0.0973451327433628,0.127272727272727
"3BIU_10U","2C8X_C5M","P00734",4.956,27,5,7,3,4,4,7,8,35,3,6,3,5,3,8,11,13,1,1,1,1,1,0,1,1,1,3,5,0.0913705583756345,0.194444444444444
"3BIU_10U","1BCU_PRL","P00734",1.637,27,5,7,3,4,4,7,8,16,4,3,3,3,2,3,0,14,2,0,2,1,1,0,2,1,1,3,0,0.0763888888888889,0.0763888888888889
"3BIU_10U","1C5N_ESI","P00734",5.771,27,5,7,3,4,4,7,8,13,4,2,2,1,2,4,1,8,1,0,1,1,1,0,0,1,1,1,1,0.0859375,0.103174603174603
"3BIU_10U","1MU8_CDB","P00734",4.887,27,5,7,3,4,4,7,8,32,4,8,3,5,2,11,8,23,6,0,6,3,2,3,5,3,2,8,8,0.101063829787234,0.156424581005587
"3BIU_10U","1BHX_R56","P00734",8.624,27,5,7,3,4,4,7,8,31,6,10,3,6,5,12,10,15,5,0,5,2,2,3,2,2,2,6,5,0.2,0.291139240506329
"3BIU_10U","3SI3_B03","P00734",3.809,27,5,7,3,4,4,7,8,26,3,6,3,4,2,6,7,21,3,0,3,2,1,1,1,2,1,7,7,0.285714285714286,0.369565217391304
"3BIU_10U","4UFG_D6J","P00734",8.908,27,5,7,3,4,4,7,8,39,5,9,3,5,4,10,14,22,7,1,7,4,4,4,3,4,4,7,9,0.227027027027027,0.359281437125749
"3BIU_10U","1D4P_BPP","P00734",6.477,27,5,7,3,4,4,7,8,27,4,5,4,2,2,5,5,13,3,0,3,1,0,1,2,1,0,4,4,0.156626506024096,0.28
"3BIU_10U","2ZDA_32U","P00734",2.268,27,5,7,3,4,4,7,8,29,7,7,3,3,4,7,8,21,6,2,6,3,3,3,3,3,3,7,6,0.4,0.473684210526316
"3BIU_10U","1C1W_BAH","P00734",4.757,27,5,7,3,4,4,7,8,27,12,10,4,4,8,10,4,12,2,0,2,2,2,0,0,2,2,4,3,0.0988372093023256,0.118343195266272
"3BIU_10U","1YPK_CCR","P00734",9.528,27,5,7,3,4,4,7,8,42,6,12,3,7,5,13,13,17,5,0,5,2,2,3,2,2,2,6,7,0.247311827956989,0.341040462427746
"3BIU_10U","3QX5_02P","P00734",7.446,27,5,7,3,4,4,7,8,28,3,6,3,3,2,7,7,18,5,1,5,2,2,3,3,2,2,7,5,0.274509803921569,0.363636363636364
"3BIU_10U","1SL3_170","P00734",2.155,27,5,7,3,4,4,7,8,37,2,12,4,10,2,16,9,23,5,1,5,2,2,3,4,2,2,7,8,0.0970873786407767,0.135678391959799
"3BIU_10U","1AFE_ALZ","P00734",1.892,27,5,7,3,4,4,7,8,24,4,7,2,5,3,7,10,10,4,1,4,1,1,2,2,1,1,2,2,0.246575342465753,0.348148148148148
"3BIU_10U","1ZGV_501","P00734",4.506,27,5,7,3,4,4,7,8,24,2,6,3,6,2,7,6,9,1,0,1,1,1,0,1,1,1,3,4,0.0769230769230769,0.1375
"3BIU_10U","3SHC_B01","P00734",4.124,27,5,7,3,4,4,7,8,27,3,6,3,4,2,7,7,21,3,0,3,2,1,1,1,2,1,7,7,0.28,0.361702127659574
"3BIU_10U","2ZGB_21U","P00734",1.622,27,5,7,3,4,4,7,8,24,3,5,2,3,2,6,7,19,5,2,5,2,2,3,3,2,2,6,5,0.32089552238806,0.487394957983193
"3BIU_10U","5AHG_Y4L","P00734",3.56,27,5,7,3,4,4,7,8,14,1,4,1,2,1,6,3,7,1,0,1,1,1,0,0,1,1,2,1,0.104,0.169491525423729
"3BIU_10U","3DHK_23U","P00734",2.459,27,5,7,3,4,4,7,8,33,3,5,4,3,2,6,8,19,5,2,5,2,2,3,3,2,2,6,5,0.258823529411765,0.371794871794872
"3BIU_10U","1YPE_UIP","P00734",4.495,27,5,7,3,4,4,7,8,33,3,7,6,5,2,7,5,16,3,1,3,3,2,1,2,3,2,4,2,0.214689265536723,0.295180722891566
"3BIU_10U","1K21_IGN","P00734",5.891,27,5,7,3,4,4,7,8,31,7,10,2,5,6,10,13,17,4,0,4,2,2,1,2,2,2,6,8,0.26875,0.326797385620915
"3BIU_10U","4UD9_FQI","P00734",4.174,27,5,7,3,4,4,7,8,9,2,2,1,2,1,4,1,7,2,0,2,1,1,1,1,1,1,1,1,0.1,0.0900900900900901
"3BIU_10U","2C93_C4M","P00734",6.977,27,5,7,3,4,4,7,8,27,4,6,2,5,3,7,8,9,1,0,1,1,1,0,0,1,1,2,5,0.0887573964497041,0.210526315789474
"3BIU_10U","1OYT_FSN","P00734",1.53,27,5,7,3,4,4,7,8,30,4,6,5,3,2,7,4,15,2,1,2,2,1,0,1,2,1,4,2,0.19047619047619,0.242236024844721
"3BIU_10U","2ZDV_37U","P00734",2.371,27,5,7,3,4,4,7,8,27,3,5,3,3,2,6,7,19,5,2,5,2,2,3,3,2,2,6,5,0.306122448979592,0.422222222222222
"3BIU_10U","4UDW_N6L","P00734",1.984,27,5,7,3,4,4,7,8,28,3,5,3,3,2,7,7,19,5,2,5,2,2,3,3,2,2,6,5,0.282894736842105,0.382978723404255
"3BIU_10U","1GHV_120","P00734",1.815,27,5,7,3,4,4,7,8,19,6,6,3,2,4,6,2,17,4,0,4,2,2,1,2,2,2,5,2,0.101351351351351,0.108843537414966
"3BIU_10U","3SI4_B04","P00734",3.293,27,5,7,3,4,4,7,8,27,3,6,3,3,2,6,7,18,5,1,5,2,2,3,3,2,2,7,5,0.28,0.371428571428571
"3BIU_10U","1GHW_BMZ","P00734",2.473,27,5,7,3,4,4,7,8,19,6,5,3,2,4,5,2,14,2,1,2,1,2,0,0,1,2,3,2,0.101351351351351,0.108843537414966
"3BIU_10U","1MU6_CDA","P00734",2.381,27,5,7,3,4,4,7,8,31,2,8,3,7,2,11,8,23,6,0,6,3,2,3,5,3,2,8,8,0.102702702702703,0.146067415730337
"3BIU_10U","1RIW_OSC","P00734",8.877,27,5,7,3,4,4,7,8,45,7,11,5,6,6,11,13,21,5,1,5,2,2,3,2,2,2,7,10,0.191588785046729,0.262376237623762
"3BIU_10U","1O0D_163","P00734",9.735,27,5,7,3,4,4,7,8,33,6,10,3,7,5,10,11,22,7,1,7,4,4,4,5,4,4,8,9,0.253012048192771,0.32484076433121
"3BIU_10U","5AFZ_UET","P00734",5.112,27,5,7,3,4,4,7,8,36,6,9,3,5,5,10,12,19,7,1,7,4,5,4,3,4,5,7,7,0.242937853107345,0.279069767441861
"3BIU_10U","1YPJ_UIB","P00734",5.222,27,5,7,3,4,4,7,8,33,3,7,5,5,2,7,5,16,3,1,3,3,2,1,2,3,2,4,3,0.174157303370787,0.290123456790124
"3BIU_10U","1WBG_L03","P00734",4.439,27,5,7,3,4,4,7,8,14,1,3,2,3,1,5,2,9,1,1,1,1,1,0,0,1,1,2,1,0.075187969924812,0.0916030534351145
"3BIU_10U","2CN0_F25","P00734",3.596,27,5,7,3,4,4,7,8,32,4,5,5,4,2,8,5,15,2,1,2,2,1,0,2,2,1,4,2,0.145251396648045,0.220238095238095
"3BIU_10U","2ZFP_19U","P00734",1.673,27,5,7,3,4,4,7,8,22,3,5,2,3,2,6,6,19,5,2,5,2,2,3,3,2,2,6,5,0.3359375,0.486956521739131
"3BIU_10U","6ROT_KDQ","P00734",3.386,27,5,7,3,4,4,7,8,32,3,8,3,5,3,10,10,20,5,1,5,2,2,3,2,2,2,7,7,0.316455696202532,0.368421052631579
"3BIU_10U","2C8Y_C3M","P00734",9.61,27,5,7,3,4,4,7,8,26,4,5,3,4,3,6,7,9,1,0,1,1,1,0,0,1,1,2,5,0.0988372093023256,0.18125
"3BIU_10U","3P17_99P","P00734",5.61,27,5,7,3,4,4,7,8,26,3,6,3,4,2,6,7,18,5,1,5,2,2,3,3,2,2,6,5,0.303448275862069,0.41044776119403
"3BIU_10U","5AFY_WCE","P00734",3.848,27,5,7,3,4,4,7,8,10,2,2,1,1,1,3,1,8,1,1,1,1,1,0,0,1,1,1,1,0.125,0.145454545454545
"3BIU_10U","1O2G_696","P00734",8.69,27,5,7,3,4,4,7,8,25,5,4,4,1,3,4,3,15,2,0,2,1,2,0,0,1,2,4,3,0.087719298245614,0.0941176470588235
"3BIU_10U","1SB1_165","P00734",8.817,27,5,7,3,4,4,7,8,39,4,9,5,7,3,11,10,18,5,1,5,2,2,3,2,2,2,7,5,0.267379679144385,0.30939226519337
"3BIU_10U","3EGK_M18","P00734",8.027,27,5,7,3,4,4,7,8,28,1,7,2,5,1,8,10,12,4,0,4,1,1,2,2,1,1,4,4,0.21656050955414,0.308219178082192
"3BIU_10U","3SHA_P97","P00734",3.15,27,5,7,3,4,4,7,8,27,3,6,3,4,2,7,7,18,5,1,5,2,2,3,3,2,2,6,5,0.28,0.391304347826087
"3BIU_10U","2C90_C1M","P00734",4.713,27,5,7,3,4,4,7,8,12,0,4,2,4,0,5,1,8,1,0,1,1,0,0,1,1,0,3,1,0.0873015873015873,0.078740157480315
"3BIU_10U","3SV2_P05","P00734",5.612,27,5,7,3,4,4,7,8,26,3,6,3,4,2,6,7,18,5,1,5,2,2,3,3,2,2,6,5,0.330985915492958,0.421052631578947
"3BIU_10U","2JH6_894","P00734",9.77,27,5,7,3,4,4,7,8,28,1,8,3,6,1,11,8,14,5,0,5,2,1,3,2,2,1,6,4,0.136904761904762,0.24025974025974
"3BIU_10U","1NM6_L86","P00734",5.652,27,5,7,3,4,4,7,8,36,4,8,4,7,4,9,2,24,5,0,5,2,2,3,4,2,2,8,2,0.115942028985507,0.215789473684211
"3BIU_10U","1AIX_T19","P00734",3.578,27,5,7,3,4,4,7,8,42,4,9,4,7,4,10,13,17,5,1,5,2,2,3,3,2,2,7,6,0.100456621004566,0.169902912621359
"3BIU_10U","3DA9_44U","P00734",7.147,27,5,7,3,4,4,7,8,28,3,5,3,3,2,5,8,16,2,0,2,1,1,0,0,1,1,5,7,0.251612903225806,0.385714285714286
